Transaction_ID,Order_Date,Product_ID,Product_Name,Category,Unit_Price,Quantity,Total_Sales,Customer_ID,Store_ID,City,Payment_Method,Month
T2957,11-07-2024,P4002,Butter,Dairy,140,8,1120,C650,S02,Bangalore,UPI,7
T2958,21-04-2024,P1002,Wheat Flour,Grocery,222,2,444,C316,S01,Chennai,Card,4
T2959,24-07-2024,P1003,Cooking Oil,Grocery,412,3,1236,C663,S04,Delhi,Cash,7
T2960,12-06-2024,P3002,Chips,Snacks,162,10,1620,C888,S03,Kolkata,Cash,6
T2961,29-09-2024,P3001,Biscuits,Snacks,294,9,2646,C501,S02,Bangalore,Card,9
T2962,18-08-2024,P4001,Milk,Dairy,442,5,2210,C260,S02,Bangalore,Card,8
T2963,20-06-2024,P1001,Rice,Grocery,444,9,3996,C881,S04,Kolkata,Cash,6
T2964,30-11-2024,P1002,Wheat Flour,Grocery,317,7,2219,C528,S04,Bangalore,Cash,11
T2965,11-03-2024,P1001,Rice,Grocery,134,10,1340,C724,S01,Chennai,UPI,3
T2966,08-11-2024,P3002,Chips,Snacks,186,1,186,C355,S02,Chennai,UPI,11
T2967,12-01-2024,P4001,Milk,Dairy,209,2,418,C860,S04,Chennai,UPI,1
T2968,07-07-2024,P2001,Shampoo,Personal Care,254,3,762,C840,S02,Mumbai,Card,7
T2969,30-05-2024,P2001,Shampoo,Personal Care,87,6,522,C166,S01,Mumbai,UPI,5
T2970,16-12-2024,P4001,Milk,Dairy,145,8,1160,C717,S04,Mumbai,Cash,12
T2971,26-02-2024,P4001,Milk,Dairy,348,9,3132,C922,S03,Mumbai,Cash,2
T2972,17-01-2024,P4001,Milk,Dairy,23,2,46,C798,S04,Chennai,Card,1
T2973,01-08-2024,P3002,Chips,Snacks,420,2,840,C366,S01,Kolkata,UPI,8
T2974,03-09-2024,P4002,Butter,Dairy,244,1,244,C947,S01,Delhi,Card,9
T2975,18-09-2024,P1001,Rice,Grocery,224,6,1344,C744,S04,Bangalore,Cash,9
T2976,14-05-2024,P1002,Wheat Flour,Grocery,453,3,1359,C876,S01,Kolkata,Cash,5
T2977,22-06-2024,P3001,Biscuits,Snacks,356,7,2492,C245,S02,Bangalore,Cash,6
T2978,24-11-2024,P2002,Soap,Personal Care,188,2,376,C810,S01,Bangalore,UPI,11
T2979,13-05-2024,P4001,Milk,Dairy,407,4,1628,C450,S03,Kolkata,Card,5
T2980,12-05-2024,P3001,Biscuits,Snacks,378,8,3024,C681,S03,Chennai,Cash,5
T2981,27-05-2024,P1003,Cooking Oil,Grocery,287,3,861,C126,S02,Delhi,UPI,5
T2982,22-03-2024,P3001,Biscuits,Snacks,177,5,885,C681,S03,Bangalore,UPI,3
T2983,21-12-2024,P4001,Milk,Dairy,99,5,495,C231,S02,Chennai,Card,12
T2984,26-04-2024,P3002,Chips,Snacks,346,5,1730,C128,S02,Chennai,Card,4
T2985,12-05-2024,P1003,Cooking Oil,Grocery,26,10,260,C472,S04,Bangalore,UPI,5
T2986,20-03-2024,P1003,Cooking Oil,Grocery,349,6,2094,C701,S03,Chennai,Card,3
T2987,27-03-2024,P3002,Chips,Snacks,351,8,2808,C991,S04,Mumbai,Card,3
T2988,03-02-2024,P3002,Chips,Snacks,362,1,362,C450,S02,Delhi,Cash,2
T2989,07-11-2024,P2001,Shampoo,Personal Care,162,3,486,C896,S01,Kolkata,Cash,11
T2990,18-10-2024,P3001,Biscuits,Snacks,255,8,2040,C753,S01,Kolkata,UPI,10
T2991,06-12-2024,P2001,Shampoo,Personal Care,206,4,824,C133,S04,Kolkata,Cash,12
T2992,18-05-2024,P3001,Biscuits,Snacks,54,9,486,C666,S01,Hyderabad,Card,5
T2993,05-05-2024,P5001,Soft Drink,Beverages,146,9,1314,C362,S02,Kolkata,UPI,5
T2994,21-08-2024,P2001,Shampoo,Personal Care,373,4,1492,C281,S01,Chennai,Card,8
T2995,07-04-2024,P4002,Butter,Dairy,66,5,330,C850,S01,Mumbai,UPI,4
T2996,26-04-2024,P2002,Soap,Personal Care,126,1,126,C349,S04,Bangalore,Cash,4
T2997,20-11-2024,P4002,Butter,Dairy,183,1,183,C174,S02,Bangalore,Cash,11
T2998,11-04-2024,P4001,Milk,Dairy,263,2,526,C202,S02,Chennai,Card,4
T2999,24-10-2024,P2002,Soap,Personal Care,24,10,240,C540,S01,Kolkata,Card,10
